pos	boltTok	strictPred	match	margin
0	8160	8160	1	-1.0
1	579	579	1	0.0
2	264	264	1	0.0
3	7047	7047	1	0.0
4	1817	7047	0	0.0
5	25	25	1	0.0
6	271	271	1	0.0
7	16	16	1	0.0
8	13	13	1	0.0
9	220	220	1	0.0
10	2972	2972	1	0.0
11	2014	2014	1	0.0
12	53983	53983	1	0.0
13	2570	2570	1	0.0
14	5952	57491	0	0.0
15	64700	64700	1	0.0
16	198	198	1	0.0
17	256	256	1	0.0
18	471	471	1	0.0
19	2972	2972	1	0.0
20	25562	25562	1	0.0
21	64700	64700	1	0.0
22	10382	357	0	0.0
23	3255	3255	1	0.0
24	883	883	1	0.0
25	264	264	1	0.0
26	324	324	1	0.0
27	55965	55965	1	0.0
28	51624	51624	1	0.0
29	852	852	1	0.0
30	49296	49296	1	0.0
31	264	264	1	0.0
32	1876	1876	1	0.0
33	303	303	1	0.0
34	264	264	1	0.0
35	16002	16002	1	0.0
36	13	13	1	0.0
37	198	198	1	0.0
38	256	256	1	0.0
39	471	471	1	0.0
40	2972	2972	1	0.0
41	1536	1536	1	0.0
42	33027	33027	1	0.0
43	64700	64700	1	0.0
44	436	436	1	0.0
45	55965	55965	1	0.0
46	51624	51624	1	0.0
47	11	11	1	0.0
48	1876	1876	1	0.0
49	303	303	1	0.0
50	264	264	1	0.0
51	16002	16002	1	0.0
52	11	11	1	0.0
53	2716	2716	1	0.0
54	3255	3255	1	0.0
55	3443	3443	1	0.0
56	13	13	1	0.0
57	198	198	1	0.0
58	256	256	1	0.0
59	471	471	1	0.0
60	2972	2972	1	0.0
61	51	51	1	0.0
62	588	588	1	0.0
63	14	14	1	0.0
64	36282	36282	1	0.0
65	64700	64700	1	0.0
66	5097	5097	1	0.0
67	11	11	1	0.0
68	694	694	1	0.0
69	4222	10813	0	0.0
70	46736	46736	1	0.0
71	8574	8574	1	0.0
72	42900	42900	1	0.0
73	11	11	1	0.0
74	9781	9781	1	0.0
75	24577	24577	1	0.0
76	11	11	1	0.0
77	466	10451	0	0.0
78	49986	49986	1	0.0
79	13	13	1	0.0
80	16018	271	0	0.0
81	381	381	1	0.0
82	30333	24679	0	0.0
83	16491	16491	1	0.0
84	440	11	0	0.0
85	264	264	1	0.0
86	5615	5615	1	0.0
87	314	314	1	0.0
88	22960	22960	1	0.0
89	66445	66445	1	0.0
90	466	466	1	0.0
91	11012	1066	0	0.0
92	18986	18986	1	0.0
93	13	13	1	0.0
94	271	271	1	0.0
95	17	17	1	0.0
96	13	13	1	0.0
97	220	220	1	0.0
98	2972	2972	1	0.0
99	62879	62879	1	0.0
100	25568	25568	1	0.0
101	286	286	1	0.0
102	9237	9237	1	0.0
103	73182	73182	1	0.0
104	64700	64700	1	0.0
105	198	198	1	0.0
106	256	256	1	0.0
107	471	471	1	0.0
108	348	348	1	0.0
109	14951	14951	1	0.0
110	51595	51595	1	0.0
111	20110	20110	1	0.0
112	324	324	1	0.0
113	55965	55965	1	0.0
114	11	11	1	0.0
115	13071	33101	0	0.0
116	88	88	1	0.0
117	13255	13255	1	0.0
118	11	11	1	0.0
119	23443	23443	1	0.0
120	2199	2199	1	0.0
121	11	11	1	0.0
122	13618	27163	0	0.0
123	11	11	1	0.0
124	11679	9117	0	0.0
125	2543	3594	0	0.0
126	1458	1458	1	0.0
127	290	9506	0	0.0
128	51624	9506	0	0.0
129	13	13	1	0.0
130	198	198	1	0.0
131	256	256	1	0.0
132	471	471	1	0.0
133	348	348	1	0.0
134	1289	12048	0	0.0
135	159409	159409	1	0.0
136	375	375	1	0.0
137	51595	51595	1	0.0
138	82697	82697	1	0.0
139	11	645	0	0.0
140	8742	8742	1	0.0
141	11	11	1	0.0
142	1654	1654	1	0.0
143	908	908	1	0.0
144	11	11	1	0.0
145	8173	8106	0	0.0
146	310	310	1	0.0
147	279	279	1	0.0
148	9117	9117	1	0.0
149	694	11	0	0.0
150	42465	42465	1	0.0
151	494	494	1	0.0
152	1208	1208	1	0.0
153	13	13	1	0.0
154	10380	10380	1	0.0
155	5384	5384	1	0.0
156	4184	4184	1	0.0
157	30	11	0	0.0
158	2441	2441	1	0.0
159	1066	1066	1	0.0
160	5214	13325	0	0.0
161	539	539	1	0.0
162	279	13618	0	0.0
163	35091	35091	1	0.0
164	314	314	1	0.0
165	279	279	1	0.0
166	40554	3000	0	0.0
167	13	13	1	0.0
168	198	198	1	0.0
169	256	256	1	0.0
170	471	471	1	0.0
171	348	348	1	0.0
172	37947	37947	1	0.0
173	5672	5672	1	0.0
174	66413	66413	1	0.0
175	51595	51595	1	0.0
176	48927	48927	1	0.0
177	264	264	1	0.0
178	1876	1876	1	0.0
179	303	303	1	0.0
180	264	264	1	0.0
181	16002	16002	1	0.0
182	36251	2261	0	0.0
183	23083	23083	1	0.0
184	451	451	1	0.0
185	2261	2261	1	0.0
186	264	264	1	0.0
187	13071	13618	0	0.0
188	13	466	0	0.0
189	198	198	1	0.0
190	256	256	1	0.0
191	471	471	1	0.0
192	348	348	1	0.0
193	760	760	1	0.0
194	4701	4701	1	0.0
195	51595	51595	1	0.0
196	3437	3437	1	0.0
197	1503	579	0	0.0
198	424	424	1	0.0
199	1910	1910	1	0.0
200	30	30	1	0.0
201	16018	16018	1	0.0
202	381	381	1	0.0
203	264	264	1	0.0
204	9663	9663	1	0.0
205	11	11	1	0.0
206	264	264	1	0.0
207	2854	2854	1	0.0
208	6321	6321	1	0.0
209	11	11	1	0.0
210	264	13534	0	0.0
211	2336	15707	0	0.0
212	11	11	1	0.0
213	264	264	1	0.0
214	55452	55452	1	0.0
215	11	11	1	0.0
216	466	466	1	0.0
217	2414	2414	1	0.0
218	421	62342	0	0.0
219	4203	19213	0	0.0
220	780	780	1	0.0
221	12682	12682	1	0.0
222	13	13	1	0.0
223	6558	6558	1	0.0
224	579	579	1	0.0
225	708	708	1	0.0
226	440	440	1	0.0
227	2414	2414	1	0.0
228	421	421	1	0.0
229	19213	31966	0	0.0
230	310	1083	0	0.0
231	279	780	0	0.0
232	6697	324	0	0.0
233	314	314	1	0.0
234	3511	29310	0	0.0
235	34093	34093	1	0.0
236	14	14	1	0.0
237	35237	11864	0	0.0
238	13	13	1	0.0
239	10380	10380	1	0.0
240	264	424	0	0.0
241	5020	6321	0	0.0
242	494	494	1	0.0
243	4184	4184	1	0.0
244	852	852	1	0.0
245	11815	6661	0	0.0
246	1017	1017	1	0.0
247	1248	1248	1	0.0
248	3998	3998	1	0.0
249	11	11	1	0.0
250	466	466	1	0.0
251	264	264	1	0.0
252	1876	1876	1	0.0
253	8526	8526	1	0.0
254	364	364	1	0.0
255	279	279	1	0.0
256	3725	3725	1	0.0
257	13	13	1	0.0
258	2441	198	0	0.0
259	264	8106	0	0.0
260	4145	4145	1	0.0
261	11	11	1	0.0
262	89158	89158	1	0.0
263	1622	1622	1	0.0
264	25	25	1	0.0
265	328	328	1	0.0
266	2592	2592	1	0.0
267	488	488	1	0.0
268	1436	2224	0	0.0
269	424	411	0	0.0
270	11	11	1	0.0
271	4338	1366	0	0.0
272	1459	1353	0	0.0
273	914	914	1	0.0
274	1042	1042	1	0.0
275	279	279	1	0.0
276	3000	3000	1	0.0
277	708	708	1	0.0
278	680	680	1	0.0
279	1149	1149	1	0.0
280	2441	2441	1	0.0
281	328	2414	0	0.0
282	40	40	1	0.0
283	557	2688	0	0.0
284	8318	1532	0	0.0
285	364	364	1	0.0
286	488	488	1	0.0
287	1149	1149	1	0.0
288	695	6558	0	0.0
289	256	256	1	0.0
290	471	471	1	0.0
291	348	348	1	0.0
292	38114	38114	1	0.0
293	51595	51595	1	0.0
294	82697	82697	1	0.0
295	15339	15339	1	0.0
296	424	424	1	0.0
297	11	11	1	0.0
298	25133	80391	0	0.0
299	11	11	1	0.0
300	6970	6970	1	0.0
301	15818	80391	0	0.0
302	310	310	1	0.0
303	5707	5707	1	0.0
304	466	466	1	0.0
305	1121	18730	0	0.0
306	383	383	1	0.0
307	424	424	1	0.0
308	13	13	1	0.0
309	561	561	1	0.0
310	16002	16002	1	0.0
311	579	579	1	0.0
312	8529	8529	1	0.0
313	6206	14744	0	0.0
314	780	780	1	0.0
315	13618	13618	1	0.0
316	13	4181	0	0.0
