pos	boltTok	strictPred	match	margin
0	8160	8160	1	-1.0
1	579	579	1	0.0
2	264	264	1	0.0
3	7047	7047	1	0.0
4	1817	1817	1	0.0
5	421	25	0	0.0
6	11177	11177	1	0.0
7	310	310	1	0.0
8	279	279	1	0.0
9	11488	11488	1	0.0
10	15673	15673	1	0.0
11	321	321	1	0.0
12	12654	7873	0	0.0
13	7873	7873	1	0.0
14	314	314	1	0.0
15	3297	3297	1	0.0
16	5607	5607	1	0.0
17	366	366	1	0.0
18	25	25	1	0.0
19	271	271	1	0.0
20	16	16	1	0.0
21	13	13	1	0.0
22	220	220	1	0.0
23	2972	2972	1	0.0
24	15771	15771	1	0.0
25	2598	2598	1	0.0
26	279	279	1	0.0
27	38622	38622	1	0.0
28	64700	64700	1	0.0
29	561	561	1	0.0
30	1156	1156	1	0.0
31	6587	6587	1	0.0
32	264	264	1	0.0
33	348	348	1	0.0
34	67	67	1	0.0
35	9811	9811	1	0.0
36	2923	2923	1	0.0
37	13909	13909	1	0.0
38	28253	28253	1	0.0
39	9	15673	0	0.0
40	15673	15673	1	0.0
41	314	314	1	0.0
42	279	279	1	0.0
43	3297	3297	1	0.0
44	5607	5607	1	0.0
45	366	366	1	0.0
46	11767	11767	1	0.0
47	11	11	1	0.0
48	23195	23195	1	0.0
49	539	539	1	0.0
50	264	264	1	0.0
51	12654	348	0	0.0
52	7873	7873	1	0.0
53	13	13	1	0.0
54	271	271	1	0.0
55	17	17	1	0.0
56	13	13	1	0.0
57	220	220	1	0.0
58	2972	2972	1	0.0
59	6196	6196	1	0.0
60	62704	62704	1	0.0
61	14	64700	0	0.0
62	4303	4303	1	0.0
63	64700	64700	1	0.0
64	561	561	1	0.0
65	15673	1622	0	0.0
66	1220	1220	1	0.0
67	381	381	1	0.0
68	2708	2708	1	0.0
69	3213	3213	1	0.0
70	364	364	1	0.0
71	4184	264	0	0.0
72	6618	6618	1	0.0
73	6165	24385	0	0.0
74	7785	7785	1	0.0
75	466	466	1	0.0
76	15019	24385	0	0.0
77	11	11	1	0.0
78	694	694	1	0.0
79	11346	11346	1	0.0
80	3213	3213	1	0.0
81	310	310	1	0.0
82	3311	3418	0	0.0
83	6607	279	0	0.0
84	4886	4886	1	0.0
85	321	321	1	0.0
86	11870	11870	1	0.0
87	13	13	1	0.0
88	271	271	1	0.0
89	18	18	1	0.0
90	13	13	1	0.0
91	220	220	1	0.0
92	2972	2972	1	0.0
93	1536	1536	1	0.0
94	73182	73182	1	0.0
95	314	314	1	0.0
96	3297	3297	1	0.0
97	5607	5607	1	0.0
98	366	366	1	0.0
99	64700	64700	1	0.0
100	198	198	1	0.0
101	262	262	1	0.0
102	348	348	1	0.0
103	256	256	1	0.0
104	60783	60783	1	0.0
105	321	321	1	0.0
106	1160	1160	1	0.0
107	15487	15487	1	0.0
108	8024	8024	1	0.0
109	13	13	1	0.0
110	198	198	1	0.0
111	262	262	1	0.0
112	348	348	1	0.0
113	256	256	1	0.0
114	94516	94516	1	0.0
115	6381	6381	1	0.0
116	13	13	1	0.0
117	198	198	1	0.0
118	262	262	1	0.0
119	348	348	1	0.0
120	256	256	1	0.0
121	52790	52790	1	0.0
122	286	286	1	0.0
123	318	318	1	0.0
124	265	265	1	0.0
125	1082	1082	1	0.0
126	8332	8332	1	0.0
127	5255	5255	1	0.0
128	553	553	1	0.0
129	198	198	1	0.0
130	262	262	1	0.0
131	348	348	1	0.0
132	256	256	1	0.0
133	3931	3931	1	0.0
134	33146	33146	1	0.0
135	13	13	1	0.0
136	198	198	1	0.0
137	262	262	1	0.0
138	348	348	1	0.0
139	256	256	1	0.0
140	3984	3984	1	0.0
141	22373	22373	1	0.0
142	318	318	1	0.0
143	25451	25451	1	0.0
144	5972	5972	1	0.0
145	13	13	1	0.0
146	66753	66753	1	0.0
147	553	1105	0	0.0
148	271	271	1	0.0
149	19	19	1	0.0
150	13	13	1	0.0
151	220	220	1	0.0
152	2972	2972	1	0.0
153	22238	22238	1	0.0
154	314	314	1	0.0
155	279	279	1	0.0
156	5764	5764	1	0.0
157	64700	64700	1	0.0
158	198	198	1	0.0
159	262	262	1	0.0
160	348	348	1	0.0
161	256	256	1	0.0
162	2972	2972	1	0.0
163	35924	35924	1	0.0
164	64700	64700	1	0.0
165	35312	4962	0	0.0
166	7044	7044	1	0.0
167	13	13	1	0.0
168	198	198	1	0.0
169	262	262	1	0.0
170	348	348	1	0.0
171	256	256	1	0.0
172	2972	2972	1	0.0
173	760	760	1	0.0
174	34906	34906	1	0.0
175	318	318	1	0.0
176	8046	8046	1	0.0
177	13909	13909	1	0.0
178	12	12	1	0.0
179	8046	8046	1	0.0
180	188912	188912	1	0.0
181	15164	2500	0	0.0
182	1441	2829	0	0.0
183	279	279	1	0.0
184	11767	11767	1	0.0
185	1083	1083	1	0.0
186	19214	19214	1	0.0
187	33286	33286	1	0.0
188	13	13	1	0.0
189	198	198	1	0.0
190	262	262	1	0.0
191	348	348	1	0.0
192	256	256	1	0.0
193	2972	2972	1	0.0
194	9308	9308	1	0.0
195	14	14	1	0.0
196	43098	43098	1	0.0
197	899	899	1	0.0
198	12996	12996	1	0.0
199	64700	64700	1	0.0
200	12194	12194	1	0.0
201	1472	1472	1	0.0
202	264	264	1	0.0
203	2526	2526	1	0.0
204	1287	1287	1	0.0
205	13	13	1	0.0
206	198	198	1	0.0
207	262	262	1	0.0
208	348	348	1	0.0
209	256	256	1	0.0
210	2972	2972	1	0.0
211	29292	29292	1	0.0
212	29806	29806	1	0.0
213	64700	64700	1	0.0
214	5927	38256	0	0.0
215	440	440	1	0.0
216	5853	5853	1	0.0
217	13	13	1	0.0
218	198	198	1	0.0
219	262	262	1	0.0
220	348	348	1	0.0
221	256	256	1	0.0
222	2972	2972	1	0.0
223	30118	30118	1	0.0
224	477	477	1	0.0
225	17775	17775	1	0.0
226	64700	64700	1	0.0
227	5971	5971	1	0.0
228	496	496	1	0.0
229	42727	42727	1	0.0
230	13	13	1	0.0
231	198	198	1	0.0
232	262	262	1	0.0
233	348	348	1	0.0
234	256	256	1	0.0
235	2972	2972	1	0.0
236	43421	43421	1	0.0
237	14	14	1	0.0
238	14777	14777	1	0.0
239	64700	64700	1	0.0
240	3095	3095	1	0.0
241	310	310	1	0.0
242	958	958	1	0.0
243	424	424	1	0.0
244	13	13	1	0.0
245	271	271	1	0.0
246	20	20	1	0.0
247	13	13	1	0.0
248	220	220	1	0.0
249	2972	2972	1	0.0
250	48401	48401	1	0.0
251	286	286	1	0.0
252	279	279	1	0.0
253	14392	14392	1	0.0
254	13909	13909	1	0.0
255	12	12	1	0.0
256	8046	8046	1	0.0
257	68868	68868	1	0.0
258	64700	64700	1	0.0
259	198	198	1	0.0
260	262	262	1	0.0
261	348	348	1	0.0
262	256	256	1	0.0
263	348	348	1	0.0
264	8046	8046	1	0.0
265	220	220	1	0.0
266	16	16	1	0.0
267	25	25	1	0.0
268	21513	5183	0	0.0
269	264	264	1	0.0
270	94516	94516	1	0.0
271	4749	4749	1	0.0
272	2500	2500	1	0.0
273	635	30	0	0.0
274	567	567	1	0.0
275	3608	3608	1	0.0
276	424	424	1	0.0
277	30	30	1	0.0
278	318	318	1	0.0
279	5170	5170	1	0.0
280	11	11	1	0.0
281	1483	1483	1	0.0
282	11	11	1	0.0
283	4055	5956	0	0.0
284	11	11	1	0.0
285	21853	21853	1	0.0
286	553	553	1	0.0
287	6558	6558	1	0.0
288	579	579	1	0.0
289	8941	8941	1	0.0
290	310	310	1	0.0
291	279	279	1	0.0
292	328	328	1	0.0
293	4119	4119	1	0.0
294	2315	2315	1	0.0
295	1	1	1	0.0
296	466	466	1	0.0
297	328	328	1	0.0
298	3765	3765	1	0.0
299	2315	2315	1	0.0
300	1	1	1	0.0
301	364	364	1	0.0
302	37685	37685	1	0.0
303	303	303	1	0.0
304	279	279	1	0.0
305	15673	6557	0	0.0
306	11	11	1	0.0
307	694	694	1	0.0
308	6088	6088	1	0.0
309	421	4055	0	0.0
310	424	4055	0	0.0
311	12482	33094	0	0.0
312	364	13	0	0.0
313	4906	4906	1	0.0
314	13	13	1	0.0
315	198	198	1	0.0
316	262	262	1	0.0
317	348	348	1	0.0
318	256	256	1	0.0
