pos	boltTok	strictPred	match	margin
0	8160	8160	1	-1.0
1	579	579	1	0.0
2	264	264	1	0.0
3	7047	7047	1	0.0
4	1817	1817	1	0.0
5	421	25	0	0.0
6	11177	11177	1	0.0
7	310	310	1	0.0
8	279	279	1	0.0
9	15673	15673	1	0.0
10	314	314	1	0.0
11	25804	25804	1	0.0
12	52231	52231	1	0.0
13	2444	2444	1	0.0
14	25	25	1	0.0
15	271	271	1	0.0
16	16	16	1	0.0
17	13	13	1	0.0
18	220	220	1	0.0
19	2972	2972	1	0.0
20	15771	1847	0	0.0
21	2598	2598	1	0.0
22	279	279	1	0.0
23	38622	38622	1	0.0
24	64700	64700	1	0.0
25	561	561	1	0.0
26	1156	1156	1	0.0
27	6587	6587	1	0.0
28	264	264	1	0.0
29	11346	11346	1	0.0
30	15673	15673	1	0.0
31	314	314	1	0.0
32	25804	25804	1	0.0
33	52231	318	0	0.0
34	2444	2444	1	0.0
35	11	11	1	0.0
36	11352	11352	1	0.0
37	17661	17661	1	0.0
38	2943	2943	1	0.0
39	1328	1328	1	0.0
40	23038	23038	1	0.0
41	25	25	1	0.0
42	36885	36885	1	0.0
43	4980	4980	1	0.0
44	11	11	1	0.0
45	7034	7034	1	0.0
46	41085	41085	1	0.0
47	32879	32879	1	0.0
48	663	663	1	0.0
49	11	11	1	0.0
50	16778	16778	1	0.0
51	10082	10082	1	0.0
52	32284	32284	1	0.0
53	1701	1701	1	0.0
54	11	11	1	0.0
55	321	321	1	0.0
56	16778	16778	1	0.0
57	32790	32790	1	0.0
58	13	13	1	0.0
59	271	271	1	0.0
60	17	17	1	0.0
61	13	13	1	0.0
62	220	220	1	0.0
63	2972	2972	1	0.0
64	27382	6196	0	0.0
65	1386	1386	1	0.0
66	279	5141	0	0.0
67	9237	9237	1	0.0
68	73182	73182	1	0.0
69	64700	64700	1	0.0
70	198	198	1	0.0
71	262	262	1	0.0
72	348	348	1	0.0
73	256	256	1	0.0
74	2972	2972	1	0.0
75	29431	3710	0	0.0
76	41085	41085	1	0.0
77	7533	7533	1	0.0
78	64700	64700	1	0.0
79	36810	561	0	0.0
80	286	286	1	0.0
81	3790	3790	1	0.0
82	40786	40786	1	0.0
83	318	318	1	0.0
84	24043	4595	0	0.0
85	4557	4557	1	0.0
86	553	4016	0	0.0
87	198	198	1	0.0
88	262	262	1	0.0
89	348	348	1	0.0
90	256	256	1	0.0
91	2972	2972	1	0.0
92	1536	1536	1	0.0
93	20762	20762	1	0.0
94	64700	64700	1	0.0
95	198	198	1	0.0
96	285	285	1	0.0
97	348	348	1	0.0
98	256	256	1	0.0
99	1510	393	0	0.0
100	66	66	1	0.0
101	22429	22429	1	0.0
102	63	63	1	0.0
103	318	318	1	0.0
104	29431	29431	1	0.0
105	41085	41085	1	0.0
106	13249	13249	1	0.0
107	1590	1590	1	0.0
108	561	2500	0	0.0
109	3202	3202	1	0.0
110	314	314	1	0.0
111	795	795	1	0.0
112	5252	279	0	0.0
113	310	303	0	0.0
114	381	381	1	0.0
115	303	303	1	0.0
116	10650	10650	1	0.0
117	318	13	0	0.0
118	23737	354	0	0.0
119	694	694	1	0.0
120	524	524	1	0.0
121	24687	24687	1	0.0
122	553	553	1	0.0
123	198	198	1	0.0
124	285	285	1	0.0
125	348	348	1	0.0
126	256	256	1	0.0
127	1510	1510	1	0.0
128	82	82	1	0.0
129	29093	29093	1	0.0
130	63	2408	0	0.0
131	318	318	1	0.0
132	56328	56328	1	0.0
133	4980	4980	1	0.0
134	56129	56129	1	0.0
135	1590	1590	1	0.0
136	357	357	1	0.0
137	1406	11823	0	0.0
138	1332	1332	1	0.0
139	279	279	1	0.0
140	11767	11767	1	0.0
141	30147	30147	1	0.0
142	494	7465	0	0.0
143	56768	56768	1	0.0
144	6310	310	0	0.0
145	310	310	1	0.0
146	13094	13094	1	0.0
147	6310	6310	1	0.0
148	13	13	1	0.0
149	198	198	1	0.0
150	285	285	1	0.0
151	348	348	1	0.0
152	256	256	1	0.0
153	1510	1510	1	0.0
154	82	5182	0	0.0
155	29093	3233	0	0.0
156	63	2408	0	0.0
157	318	318	1	0.0
158	56328	56328	1	0.0
159	4980	4980	1	0.0
160	56129	56129	1	0.0
161	8	8	1	0.0
162	471	471	1	0.0
163	348	348	1	0.0
164	13784	13784	1	0.0
165	11	11	1	0.0
166	353	5802	0	0.0
167	1144	1429	0	0.0
168	310	310	1	0.0
169	35932	381	0	0.0
170	279	279	1	0.0
171	3759	3759	1	0.0
172	4874	4874	1	0.0
173	4749	4749	1	0.0
174	198	6558	0	0.0
175	285	309	0	0.0
176	348	348	1	0.0
177	256	256	1	0.0
178	1510	1510	1	0.0
179	66	66	1	0.0
180	22429	22429	1	0.0
181	63	63	1	0.0
182	318	318	1	0.0
183	29431	29431	1	0.0
184	41085	41085	1	0.0
185	13249	13249	1	0.0
186	8	553	0	0.0
187	198	198	1	0.0
188	285	285	1	0.0
189	348	348	1	0.0
190	256	256	1	0.0
191	1510	1510	1	0.0
192	82	82	1	0.0
193	29093	29093	1	0.0
194	63	63	1	0.0
195	318	318	1	0.0
196	56328	56328	1	0.0
197	4980	4980	1	0.0
198	56129	56129	1	0.0
199	8	8	1	0.0
200	198	471	0	0.0
201	285	285	1	0.0
202	348	348	1	0.0
203	256	256	1	0.0
204	1510	1510	1	0.0
205	82	3233	0	0.0
206	29093	29093	1	0.0
207	63	63	1	0.0
208	318	318	1	0.0
209	56328	56328	1	0.0
210	4980	4980	1	0.0
211	56129	56129	1	0.0
212	8	8	1	0.0
213	471	471	1	0.0
214	348	348	1	0.0
215	50821	50821	1	0.0
216	11	11	1	0.0
217	279	5802	0	0.0
218	5129	5129	1	0.0
219	3759	4496	0	0.0
220	369	369	1	0.0
221	1510	1510	1	0.0
222	82	82	1	0.0
223	29093	29093	1	0.0
224	63	63	1	0.0
225	318	318	1	0.0
226	56328	56328	1	0.0
227	4980	4980	1	0.0
228	56129	56129	1	0.0
229	8	8	1	0.0
230	321	466	0	0.0
231	1510	1510	1	0.0
232	66	66	1	0.0
233	22429	22429	1	0.0
234	63	63	1	0.0
235	318	318	1	0.0
236	29431	29431	1	0.0
237	41085	41085	1	0.0
238	13249	13249	1	0.0
239	43571	43571	1	0.0
240	198	198	1	0.0
241	285	262	0	0.0
242	348	348	1	0.0
243	256	256	1	0.0
244	1510	1510	1	0.0
245	82	3233	0	0.0
246	29093	29093	1	0.0
247	63	63	1	0.0
248	318	318	1	0.0
249	56328	56328	1	0.0
250	4980	4980	1	0.0
251	56129	56129	1	0.0
252	8	8	1	0.0
253	198	471	0	0.0
254	285	285	1	0.0
255	348	348	1	0.0
256	256	256	1	0.0
257	1510	1510	1	0.0
258	66	82	0	0.0
259	22429	22429	1	0.0
260	63	63	1	0.0
261	318	318	1	0.0
262	29431	29431	1	0.0
263	41085	41085	1	0.0
264	13249	13249	1	0.0
265	8	8	1	0.0
266	198	198	1	0.0
267	285	285	1	0.0
268	348	348	1	0.0
269	256	256	1	0.0
270	1510	1510	1	0.0
271	82	82	1	0.0
272	29093	29093	1	0.0
273	63	63	1	0.0
274	318	318	1	0.0
275	56328	56328	1	0.0
276	4980	4980	1	0.0
277	56129	56129	1	0.0
278	8	8	1	0.0
279	198	198	1	0.0
280	285	285	1	0.0
281	348	348	1	0.0
282	256	256	1	0.0
283	1510	1510	1	0.0
284	66	66	1	0.0
285	22429	22429	1	0.0
286	63	63	1	0.0
287	318	318	1	0.0
288	29431	29431	1	0.0
289	41085	41085	1	0.0
290	13249	13249	1	0.0
291	8	8	1	0.0
292	198	198	1	0.0
293	285	285	1	0.0
294	348	348	1	0.0
295	256	256	1	0.0
296	1510	1510	1	0.0
297	82	82	1	0.0
298	29093	29093	1	0.0
299	63	63	1	0.0
300	318	318	1	0.0
301	56328	56328	1	0.0
302	4980	4980	1	0.0
303	56129	56129	1	0.0
304	8	8	1	0.0
305	198	198	1	0.0
306	285	285	1	0.0
307	348	348	1	0.0
308	256	256	1	0.0
309	1510	1510	1	0.0
310	66	66	1	0.0
311	22429	22429	1	0.0
312	63	63	1	0.0
313	318	318	1	0.0
314	29431	29431	1	0.0
315	41085	41085	1	0.0
316	13249	13249	1	0.0
317	8	8	1	0.0
